performance_id,player_id,match_id,points_scored,assists,minutes_played
6914,22597,18177,104,7,68
6915,4137,4742,103,5,8
6916,10594,18705,79,3,32
6917,9765,11388,93,9,46
6918,5417,11785,98,6,75
6919,4250,1089,37,5,21
6920,23924,22523,57,0,36
6921,9505,9202,42,4,13
6922,12985,18098,133,4,20
6923,12708,21403,17,5,46
6924,24105,7475,44,7,16
6925,2155,10310,6,3,7
6926,23681,15954,55,6,74
6927,2102,11205,78,5,48
6928,4834,4558,106,0,65
6929,23656,20925,28,0,73
6930,10087,24863,101,8,61
6931,8413,250,118,9,89
6932,4692,12818,3,5,34
6933,7953,12135,28,3,50
6934,6542,12710,15,2,14
6935,20887,2691,120,6,49
6936,16357,3357,62,6,10
6937,2496,14375,15,8,36
6938,12073,24756,49,4,63
6939,15173,24103,4,4,84
6940,4394,4410,145,4,65
6941,2834,24804,88,4,37
6942,5883,1513,64,8,26
6943,21013,1493,42,7,8
6944,6053,11898,67,7,72
6945,17122,9704,3,5,45
6946,20537,12782,128,3,78
6947,8995,16440,2,3,46
6948,17996,7543,59,8,4
6949,2365,6458,57,3,32
6950,22475,3716,51,9,80
6951,20932,13369,6,7,62
6952,2660,379,79,9,84
6953,24707,3941,64,2,40
6954,22424,17985,56,6,64
6955,23159,21743,107,0,1
6956,8961,3599,128,4,22
6957,20664,14740,77,7,73
6958,3749,8202,129,8,82
6959,22764,2580,95,0,86
6960,9992,357,93,6,74
6961,22935,22741,31,1,25
6962,9895,3679,15,8,84
6963,20400,19965,90,7,8
6964,21874,1960,36,5,31
6965,15092,8031,29,1,60
6966,17705,10854,0,2,18
6967,10187,11385,74,2,18
6968,2665,7946,96,5,32
6969,9378,7936,28,2,7
6970,346,23708,145,5,53
6971,7826,10716,138,6,32
6972,19694,2684,145,6,34
6973,13376,996,107,1,0
6974,15310,19777,22,7,18
6975,4376,884,34,0,67
6976,22099,890,99,4,32
6977,20728,8919,137,3,36
6978,7955,5540,57,4,50
6979,11913,4889,22,5,47
6980,9383,1894,77,2,23
6981,3131,19131,45,1,1
6982,3481,4915,17,2,74
6983,9814,8572,134,1,72
6984,20381,11592,43,2,65
6985,17385,24963,141,3,73
6986,10066,9151,1,0,77
6987,11871,9417,52,5,11
6988,4266,8299,26,9,72
6989,12773,18278,91,1,51
6990,7402,6809,69,5,16
6991,9087,10780,91,1,35
6992,738,4603,119,2,75
6993,3080,20525,130,2,84
6994,3317,1700,45,6,85
6995,20752,16017,93,4,28
6996,8393,24260,118,7,17
6997,10085,13339,53,2,50
6998,11117,11412,58,0,54
6999,6898,18239,51,2,66
7000,15816,13456,35,3,78
7001,3697,22254,2,0,79
7002,3796,20320,114,7,8
7003,238,15633,107,9,85
7004,1482,15220,43,8,83
7005,5484,20386,43,1,77
7006,7395,15793,27,0,89
7007,11950,1753,143,9,42
7008,15924,6693,10,1,13
7009,21213,9105,31,9,14
7010,2463,9516,25,9,49
7011,1263,13026,134,2,32
7012,24919,980,34,4,37
7013,5346,6202,44,5,55
7014,7137,11985,33,4,63
7015,13663,15956,27,4,79
7016,21006,348,58,8,67
7017,14521,7808,75,2,0
7018,2762,7215,90,3,5
7019,19411,24806,144,1,44
7020,22780,7161,24,3,16
7021,23138,15360,12,4,69
7022,11445,11897,135,6,59
7023,18576,16838,79,2,86
7024,5494,22444,133,6,24
7025,4206,21078,23,5,18
7026,2540,23565,91,1,5
7027,9717,15336,89,9,16
7028,19656,16644,54,3,84
7029,16143,749,142,9,60
7030,7947,7896,63,5,38
7031,3675,13066,123,5,24
7032,2361,22722,42,3,0
7033,1881,18640,10,3,42
7034,12711,15050,35,5,42
7035,23618,3319,141,9,29
7036,20237,4745,65,5,62
7037,14515,4855,43,8,84
7038,7506,18138,144,6,62
7039,4286,23102,92,1,35
7040,14344,8327,72,5,70
7041,11392,11536,0,3,84
7042,24165,15166,64,9,12
7043,14048,11010,63,7,33
7044,22729,13276,5,0,28
7045,11550,8270,89,2,17
7046,15802,3467,114,7,29
7047,11059,23117,149,8,30
7048,11046,14951,99,1,83
7049,6359,7987,3,0,61
7050,13832,5102,15,0,41
7051,11384,5702,87,7,42
7052,17345,1973,80,6,84
7053,19078,14739,77,8,74
7054,10412,16988,27,5,63
7055,24705,17176,147,0,87
7056,15297,10904,14,4,9
7057,11821,24995,96,1,73
7058,16268,3847,20,7,68
7059,24654,23497,33,6,63
7060,17707,9729,8,9,71
7061,479,20934,73,4,74
7062,3418,9962,131,6,47
7063,6528,22284,93,4,32
7064,24844,5660,37,4,20
7065,11748,24168,80,1,83
7066,8998,7165,43,3,7
7067,9323,2268,56,2,54
7068,6968,21731,22,3,58
7069,14594,5266,98,1,21
7070,6668,5595,24,0,45
7071,17235,3641,97,7,75
7072,7087,19466,78,1,9
7073,6763,16528,10,2,17
7074,6129,1352,55,9,8
7075,14207,7879,54,1,1
7076,6969,11853,54,3,48
7077,16551,12332,73,7,6
7078,12404,18992,2,3,78
7079,5039,4335,90,8,14
7080,325,17099,9,8,32
7081,853,24512,137,9,69
7082,7413,4253,0,3,48
7083,15042,18775,72,4,41
7084,4263,1332,112,2,24
7085,21176,3109,30,4,69
7086,11947,14970,6,8,80
7087,23941,17877,2,1,88
7088,23096,226,33,3,44
7089,9264,19746,92,2,89
7090,7943,13329,3,9,7
7091,24616,22455,79,0,87
7092,543,16064,38,3,22
7093,15287,15749,45,6,23
7094,18042,13557,149,6,74
7095,2107,9937,23,4,78
7096,19909,3025,46,4,6
7097,14496,7406,78,5,86
7098,2077,1616,88,8,79
7099,3863,19162,7,1,74
7100,1736,6037,79,2,14
7101,16864,22680,60,0,25
7102,11881,9714,80,7,40
7103,4080,3167,38,5,28
7104,1533,16900,111,2,81
7105,23772,7942,64,4,58
7106,16980,18594,113,5,37
7107,11474,18862,21,0,9
7108,21135,2303,46,2,77
7109,20775,2967,116,3,5
7110,8744,1969,21,1,74
7111,23205,19090,55,3,56
7112,10723,17702,1,7,16
7113,6579,15461,117,5,80
7114,11150,13814,78,9,50
7115,5860,22225,117,6,85
7116,12168,17440,85,9,61
7117,14699,2800,125,1,53
7118,4680,18495,12,1,82
7119,7858,5782,100,9,69
7120,2721,13771,125,4,76
7121,6575,15741,52,0,61
7122,16123,2925,80,0,61
7123,2845,9852,46,1,34
7124,3860,9150,33,2,44
7125,4016,19703,95,5,35
7126,2487,12939,122,4,14
7127,16621,24340,6,3,38
7128,22787,21578,80,8,9
7129,10661,10780,39,8,70
7130,22275,15676,42,7,43
7131,8518,20647,47,8,58
7132,8016,3808,69,5,36
7133,3263,629,101,7,56
7134,1339,6842,114,2,67
7135,23611,23427,52,7,11
7136,11703,647,100,0,44
7137,9502,8773,23,0,5
7138,9824,10106,96,4,36
7139,22176,15893,84,1,88
7140,18650,18961,34,3,16
7141,24425,5966,93,2,52
7142,12267,22328,29,4,31
7143,6544,7262,47,1,46
7144,23269,2502,33,1,54
7145,15829,3828,46,4,11
7146,14806,7771,24,3,70
7147,22437,7664,73,9,24
7148,15693,10244,60,5,76
7149,24377,703,139,1,84
7150,9541,7322,70,9,68
7151,21696,6635,92,8,73
7152,15767,3313,79,9,1
7153,20415,2504,82,7,79
7154,11611,18395,12,0,69
7155,20649,8438,24,2,66
7156,5316,6980,31,0,54
7157,16913,14755,24,5,12
7158,6264,12145,123,9,74
7159,24019,18313,46,5,1
7160,21762,8787,51,0,11
7161,11330,19623,101,3,19
7162,9300,5060,57,0,25
7163,14986,9960,22,1,4
7164,23628,24027,129,3,51
7165,9057,10888,58,4,12
7166,16712,20965,108,5,47
7167,2184,21853,135,4,78
7168,1321,6304,36,6,44
7169,4827,22958,132,7,65
7170,23892,13706,28,6,81
7171,5473,14099,145,9,65
7172,23078,18869,100,2,63
7173,9562,8850,52,1,15
7174,1396,15550,18,9,51
7175,11217,3838,82,5,62
7176,20213,6686,48,0,73
7177,12234,44,5,0,85
7178,17476,19631,90,8,50
7179,8993,7063,135,2,47
7180,3735,2110,9,2,1
7181,23226,16061,136,2,33
7182,23890,182,48,5,56
7183,14450,15051,122,4,14
7184,2521,9675,60,3,70
7185,9329,13407,98,8,79
7186,11218,2024,94,9,75
7187,12096,13920,108,2,66
7188,2048,15632,79,7,78
7189,20703,22255,61,5,23
7190,7553,11786,141,9,38
7191,22224,852,33,6,13
7192,11436,291,47,1,79
7193,14844,21735,100,2,14
7194,24995,2891,135,2,2
7195,20672,19970,4,8,83
7196,11232,13823,117,8,53
7197,13684,22291,143,3,27
7198,24117,7578,25,0,16
7199,5777,21411,28,4,0
7200,23789,22330,41,7,31
7201,5067,190,45,1,32
7202,4091,5101,73,4,80
7203,1099,3714,134,9,32
7204,9047,4370,91,5,68
7205,3857,20126,19,9,11
7206,16995,17173,43,5,18
7207,23464,20984,97,5,61
7208,13648,14747,92,9,29
7209,18210,17474,112,3,50
7210,9267,5500,53,7,88
7211,19051,13659,1,7,25
7212,10495,18134,65,9,36
7213,3799,20463,144,1,30
7214,21800,5535,93,1,77
7215,2439,14000,73,8,14
7216,11987,15952,31,2,39
7217,14572,14162,50,4,0
7218,6776,16897,149,5,24
7219,5540,101,14,8,28
7220,7720,17132,37,9,49
7221,13458,24323,59,6,71
7222,1736,22581,108,8,79
7223,18031,457,45,8,80
7224,20714,1356,128,9,9
7225,10982,19240,42,9,49
7226,16543,7832,29,8,89
7227,4583,22178,44,2,70
7228,5047,18040,8,2,56
7229,8913,3331,103,9,50
7230,11864,8610,54,5,23
7231,15245,17947,40,2,26
7232,18022,19653,135,2,31
7233,5053,794,101,8,26
7234,12183,23979,10,4,30
7235,539,9662,25,1,71
7236,6234,8564,9,5,11
7237,19241,20944,67,8,79
7238,6955,21581,34,2,71
7239,9367,18986,53,6,74
7240,15243,12531,100,9,41
7241,3533,1095,23,0,81
7242,14712,10424,109,2,34
7243,16383,6275,26,8,41
7244,19847,21835,105,8,78
7245,23919,21317,58,5,1
7246,9584,17868,112,9,23
7247,10107,7010,123,9,36
7248,14015,16217,25,8,62
7249,12519,2960,92,3,7
7250,10031,9620,83,5,88
7251,153,22623,23,6,9
7252,16599,16101,100,4,41
7253,21472,4140,128,3,1
7254,11514,17362,126,6,75
7255,22476,14352,149,7,41
7256,1723,4677,86,1,48
7257,3509,2546,101,0,76
7258,8122,24891,80,6,75
7259,16512,1879,110,9,6
7260,11814,10739,70,6,39
7261,17551,5075,63,4,86
7262,19792,21419,25,4,6
7263,9515,1395,48,5,55
7264,5495,4119,106,9,24
7265,12077,14533,69,4,8
7266,14368,21415,38,6,64
7267,20261,9731,40,0,77
7268,7753,23616,3,4,18
7269,7734,10867,13,2,37
7270,280,8087,116,3,82
7271,21380,8191,24,7,27
7272,4609,24561,52,0,75
7273,8767,17165,114,2,12
7274,21792,3762,30,9,47
7275,13249,1502,111,9,68
7276,13450,23881,105,3,50
7277,21870,3189,132,8,76
7278,11797,18551,62,3,5
7279,3087,10826,27,8,80
7280,5968,6504,44,3,67
7281,5549,15032,47,7,36
7282,8969,7743,88,4,2
7283,24068,1457,30,6,71
7284,7891,5329,63,5,73
7285,5338,11305,136,4,48
7286,24184,19317,93,2,50
7287,16345,22216,91,2,11
7288,22269,4705,34,3,73
7289,5296,1595,73,0,14
7290,20078,2320,99,4,84
7291,17321,1309,97,2,88
7292,20071,5754,81,8,75
7293,5652,23735,72,7,16
7294,159,21596,122,2,24
7295,396,314,1,3,64
7296,19161,2990,122,4,60
7297,19298,5651,68,7,39
7298,20278,10376,91,7,39
7299,6618,24933,102,0,45
7300,6783,1340,23,9,51
7301,5169,240,49,2,75
7302,24183,13801,100,2,59
7303,18856,13969,44,1,89
7304,4400,64,36,1,43
7305,14253,8080,147,1,66
7306,7077,15460,140,6,71
7307,3162,2354,148,5,10
7308,1312,383,108,7,49
7309,4678,4498,67,0,86
7310,22947,23771,7,0,54
7311,22384,7187,112,4,25
7312,16534,18142,99,2,64
7313,12368,11164,77,7,77
7314,18215,17765,74,1,61
7315,13972,3770,74,4,16
7316,14477,18276,2,0,40
7317,16835,12262,81,1,36
7318,9267,7517,137,7,48
7319,7360,11145,11,0,8
7320,12077,10287,119,0,19
7321,13204,15928,51,0,13
7322,22492,3718,33,6,6
7323,19186,376,148,5,36
7324,8711,23436,143,2,46
7325,20713,9518,27,1,47
7326,22833,12318,61,4,39
7327,3184,18801,28,4,66
7328,16557,5307,58,6,79
7329,9388,11052,26,7,32
7330,5514,5365,83,5,73
7331,15058,521,21,6,12
7332,14983,17320,129,9,73
7333,15221,20735,145,2,72
7334,9181,5294,127,7,46
7335,9633,6154,126,1,66
7336,21376,14700,5,5,13
7337,24020,20301,22,8,79
7338,10261,19276,97,5,4
7339,14383,24120,13,6,19
7340,21388,9647,20,4,16
7341,17314,24332,127,4,44
7342,19889,2844,39,3,78
7343,21566,21563,82,2,63
7344,21234,19620,76,1,43
7345,20592,14591,21,2,10
7346,13940,9615,8,8,67
7347,18960,17161,16,0,19
7348,3043,15826,4,7,22
7349,12078,13438,134,6,10
7350,4572,4092,30,1,14
7351,13416,13544,104,6,49
7352,8804,2651,117,2,62
7353,22500,19864,70,4,88
7354,9813,23842,49,7,24
7355,16769,2223,102,9,54
7356,12801,15984,124,6,6
7357,17645,8566,3,5,19
7358,13626,9117,45,2,42
7359,15918,14896,23,7,62
7360,8351,3154,57,2,66
7361,8661,924,11,0,27
7362,6742,10517,87,5,37
7363,13807,3299,58,6,88
7364,4931,6193,72,2,33
7365,1125,21527,4,3,29
7366,3833,17949,96,8,74
7367,10962,5092,54,8,37
7368,6334,6090,84,9,24
7369,6638,2900,134,7,29
7370,4021,8459,125,8,42
7371,14669,12991,35,8,53
7372,237,21754,13,2,36
7373,875,8213,131,8,10
7374,21726,9119,35,8,48
7375,20251,17101,60,4,9
7376,22463,2932,135,9,51
7377,326,9426,97,5,72
7378,22464,11054,32,8,9
7379,13342,18268,61,4,33
7380,24608,22938,143,8,59
7381,3912,4159,17,3,19
7382,20016,1348,99,2,4
7383,1768,11872,19,9,66
7384,16321,18103,80,7,24
7385,14228,2518,6,9,83
7386,4457,7286,128,1,13
7387,19470,707,110,4,0
7388,20012,2888,40,2,71
7389,4854,12537,123,3,18
7390,1733,17832,96,1,78
7391,7637,1629,126,8,53
7392,11566,11253,102,8,66
7393,20366,18104,67,0,67
7394,7380,10326,34,4,61
7395,24261,5273,4,4,85
7396,15550,7176,143,8,19
7397,24265,6089,1,3,64
7398,13790,15136,115,6,77
7399,2977,2605,141,5,65
7400,4637,282,122,8,48
7401,15357,9505,63,8,27
7402,18338,17549,52,1,63
7403,7605,10368,80,7,21
7404,5484,24048,80,5,51
7405,21578,2190,141,7,8
7406,9813,18745,123,1,50
7407,11283,7143,25,2,84
7408,22228,9893,29,4,73
7409,21186,18593,54,6,22
7410,9380,24979,35,2,25
7411,3349,17940,12,3,4
7412,2790,6451,76,7,15
7413,11713,691,100,1,11
7414,18078,12314,110,1,66
7415,7892,2238,52,1,55
7416,16714,5665,129,8,58
7417,23716,24327,25,5,26
7418,16257,1716,44,3,65
7419,8272,1738,64,2,49
7420,13753,18652,118,5,84
7421,5875,3326,2,0,37
7422,11439,18356,66,4,58
7423,12164,1700,14,9,4
7424,16337,17972,96,9,76
7425,3155,18577,81,5,63
7426,16789,92,62,6,28
7427,14030,21890,142,2,66
7428,20297,23382,1,0,43
7429,22863,22001,78,7,2
7430,525,6113,23,6,73
7431,521,146,95,0,68
7432,7378,7185,4,7,59
7433,11245,24639,55,2,9
7434,3006,1088,118,3,87
7435,19787,22407,53,6,49
7436,14501,10720,21,5,10
7437,11130,10279,78,9,48
7438,383,6693,18,5,27
7439,10387,38,141,7,53
7440,24163,11869,149,6,27
7441,6672,3760,10,0,84
7442,22386,16024,41,8,78
7443,17450,9338,113,0,59
7444,23715,11688,128,1,48
7445,23874,3011,85,6,13
7446,14497,17441,13,9,67
7447,22832,7147,10,6,6
7448,6486,9711,2,0,2
7449,22605,9425,139,2,26
7450,8947,1594,40,5,26
7451,21318,6041,115,5,19
7452,10064,2668,69,1,15
7453,2916,5902,133,3,45
7454,17312,19373,142,9,65
7455,7315,2716,83,0,50
7456,6396,9386,10,1,6
7457,8756,1062,137,7,63
7458,23929,13726,93,0,39
7459,21214,17531,46,1,71
7460,4014,5846,21,6,10
7461,22710,10136,27,2,74
7462,7186,22653,32,1,68
7463,22138,7682,135,3,83
7464,6232,15760,79,6,60
7465,6846,5089,117,7,28
7466,23923,14903,75,0,39
7467,12611,3629,113,5,16
7468,2501,22856,126,3,6
7469,17994,23462,65,2,59
7470,12719,10700,30,0,53
7471,17559,21387,132,2,37
7472,15359,625,22,8,28
7473,4639,1224,72,2,18
7474,24120,4110,37,6,8
7475,19602,622,76,9,18
7476,16270,10457,35,3,64
7477,14738,17056,62,0,74
7478,20809,12033,49,6,19
7479,5156,8735,61,3,44
7480,11926,7379,35,6,48
7481,4175,4017,100,4,70
7482,19543,15680,137,3,20
7483,21217,3734,84,8,67
7484,17720,1783,134,7,12
7485,22763,8592,48,1,4
7486,10810,10380,132,2,79
7487,16792,2958,46,2,70
7488,4814,22041,111,3,39
7489,8335,13770,8,7,42
7490,11825,9783,90,8,51
7491,24466,5195,2,4,46
7492,21876,14510,7,0,27
7493,7165,22953,19,1,56
7494,6294,19819,143,1,29
7495,3469,3109,11,7,64
7496,19143,20039,129,4,46
7497,3202,17480,53,8,42
7498,221,11496,124,0,69
7499,8944,15407,105,6,3
7500,5605,10764,126,0,4
7501,226,12229,24,8,15
7502,12235,24096,136,7,46
7503,14230,11314,30,4,55
7504,14127,19091,148,2,7
7505,2167,15386,70,3,17
7506,18938,2675,42,8,1
7507,7597,3323,29,7,22
7508,9192,7776,46,4,71
7509,23823,7766,102,1,69
7510,23348,24350,3,4,72
7511,12509,11744,92,0,32
7512,23445,20645,5,4,71
7513,1859,24991,119,6,4
7514,20548,18784,39,6,32
7515,20709,13081,18,9,88
7516,8397,15751,112,3,33
7517,14292,17549,9,6,59
7518,21580,14696,33,2,0
7519,6839,16139,15,9,40
7520,5951,16968,66,7,32
7521,9312,768,143,1,46
7522,22048,5959,30,9,38
7523,4944,24930,100,4,32
7524,13187,384,22,8,0
7525,16921,20356,37,1,80
7526,7636,18305,90,0,47
7527,6851,18741,74,2,10
7528,23499,1452,114,2,32
7529,10798,18580,72,3,55
7530,7513,22561,51,2,42
7531,8284,4097,87,0,54
7532,2308,17276,65,0,7
7533,18654,1536,83,6,12
7534,4994,20109,67,0,26
7535,8392,2813,33,9,80
7536,8044,16112,71,1,69
7537,8383,1365,14,5,9
7538,5422,19038,105,5,67
7539,7538,22783,71,7,12
7540,4029,13523,87,7,75
7541,13198,5648,125,8,1
7542,23940,1748,32,0,44
7543,22322,13945,127,1,27
7544,9273,3716,0,8,24
7545,3313,21090,89,6,3
7546,17447,16712,67,2,87
7547,11400,11286,129,3,58
7548,11822,2999,132,0,39
7549,11572,11086,69,1,48
7550,8955,8732,118,0,24
7551,22419,8409,26,5,49
7552,20954,20454,48,0,11
7553,16082,4095,31,0,70
7554,11638,7431,16,9,20
7555,8243,11423,35,5,18
7556,15374,774,16,6,85
7557,3595,11596,61,9,0
7558,10029,14098,116,3,38
7559,11687,23324,14,5,31
7560,18663,1471,96,2,10
7561,22046,12474,141,7,0
7562,9493,19641,89,2,76
7563,20171,18378,127,5,83
7564,22019,8232,65,8,4
7565,9960,13863,75,9,24
7566,17131,23257,59,3,47
7567,3840,22246,5,5,33
7568,9401,11920,131,3,42
7569,8900,7266,8,1,63
7570,21462,20323,145,7,15
7571,19257,11427,3,7,62
7572,11253,8553,4,6,86
7573,22935,12031,91,7,63
7574,10290,10624,87,4,16
7575,1508,12840,67,1,58
7576,3577,17424,39,0,74
7577,13818,23941,125,7,39
7578,6799,13006,55,5,74
7579,19263,18241,78,9,0
7580,22292,15340,53,4,1
7581,14697,18998,31,8,77
7582,3241,11087,82,6,31
7583,20015,13919,71,7,61
7584,22022,12139,125,8,57
7585,22082,20664,35,7,49
7586,13406,13143,57,8,36
7587,21932,24523,23,7,28
7588,17694,15717,68,1,79
7589,23665,12910,73,5,7
7590,20258,4686,141,9,64
7591,4534,24374,40,1,51
7592,14621,6864,24,6,77
7593,13124,9707,24,0,29
7594,12298,9789,85,7,55
7595,8787,3670,67,2,18
7596,16736,6280,18,5,15
7597,18332,22367,19,1,62
7598,14394,23808,26,3,70
7599,5690,7726,38,7,4
7600,10469,22538,109,3,74
7601,18299,3614,43,2,70
7602,8105,13692,46,4,19
7603,20933,7997,78,7,59
7604,19791,2500,79,8,29
7605,4293,24586,61,8,30
7606,11264,7429,47,5,22
7607,18895,23646,107,7,15
7608,13687,19211,89,5,58
7609,24517,24260,107,9,60
7610,23801,45,118,4,35
7611,3858,1263,125,2,87
7612,18424,20657,25,8,48
7613,22119,15020,134,6,38
7614,8498,5208,72,9,12
7615,16835,17332,123,8,66
7616,6421,12111,54,3,63
7617,2290,16260,112,6,37
7618,14698,9678,62,5,21
7619,9511,1722,78,1,39
7620,11986,18872,17,5,16
7621,12467,1613,55,7,46
7622,16713,3263,118,1,17
7623,5456,18470,107,2,43
7624,16497,13858,82,0,38
7625,274,24326,102,7,20
7626,8681,13671,25,0,31
7627,21230,24948,100,3,31
7628,24376,24307,120,8,1
7629,5617,6949,124,7,32
7630,16618,24268,134,2,21
7631,13078,11670,30,2,33
7632,1077,1668,149,6,71
7633,6938,4526,62,2,32
7634,4275,4095,42,9,4
7635,19741,22880,75,8,54
7636,9300,6499,39,9,33
7637,15722,21041,129,6,36
7638,5081,16689,52,7,44
7639,13465,15930,107,5,54
7640,15894,22364,31,9,45
7641,15801,22228,128,2,4
7642,9292,21277,37,1,41
7643,16716,20058,44,1,68
7644,23934,22352,131,8,22
7645,24380,13006,72,5,20
7646,17432,3869,81,0,74
7647,2408,2711,40,8,28
7648,18453,18763,47,3,45
7649,6840,18272,138,5,67
7650,16451,12003,69,1,43
7651,20175,23873,135,0,20
7652,9997,15339,146,4,22
7653,3751,11643,132,2,54
7654,40,6861,122,8,59
7655,1546,5447,24,7,72
7656,1266,22248,136,9,57
7657,7723,11901,98,1,37
7658,4320,22094,65,7,38
7659,1349,6387,43,2,3
7660,7849,19473,24,8,23
7661,9719,15965,99,9,73
7662,9460,16331,139,4,63
7663,21068,20938,28,7,40
7664,19952,10503,139,5,23
7665,21859,21780,122,9,87
7666,18260,20111,127,8,58
7667,40,21680,54,7,35
7668,20152,2487,38,6,69
7669,18508,24315,139,9,12
7670,756,836,30,4,20
7671,16291,20739,117,2,70
7672,8264,20225,115,4,85
7673,16378,7861,14,0,31
7674,24786,23943,143,7,50
7675,9512,16936,146,6,41
7676,6517,21723,79,2,71
7677,21353,10300,55,9,52
7678,12368,19770,71,6,27
7679,11343,5779,141,5,84
7680,19208,24378,17,9,9
7681,1103,2822,7,5,6
7682,7676,7033,122,0,11
7683,13374,15457,54,5,87
7684,7027,12108,102,2,38
7685,15292,22488,112,5,78
7686,14463,13822,142,4,39
7687,1318,14003,17,0,45
7688,16569,3662,139,4,6
7689,13775,2938,13,3,36
7690,9144,5329,57,9,58
7691,10905,19236,102,2,39
7692,2748,18964,82,7,7
7693,4801,17992,146,2,6
7694,18729,362,37,8,74
7695,9664,5030,63,3,17
7696,19418,20377,46,8,49
7697,17291,24516,67,3,41
7698,11820,12957,148,3,51
7699,19628,6959,35,4,23
7700,15317,24122,1,3,28
7701,21808,15519,16,1,65
7702,3054,18250,114,9,4
7703,5535,22028,6,7,65
7704,23011,236,64,6,29
7705,10261,19523,102,7,44
7706,21980,1072,43,2,44
7707,19967,6025,145,4,3
7708,14909,7246,127,3,35
7709,6428,3086,78,4,37
7710,21149,6632,53,7,34
7711,17458,19475,65,9,55
7712,643,14353,90,4,69
7713,17645,17110,137,9,69
7714,23960,21360,135,8,20
7715,22614,19605,70,1,53
7716,8563,9119,4,4,62
7717,17738,6759,9,1,87
7718,3607,13836,89,2,47
7719,13869,8635,24,1,39
7720,1219,3767,135,6,38
7721,16066,24552,54,2,38
7722,15893,23758,118,3,10
7723,3400,6098,120,5,2
7724,4144,2858,29,8,28
7725,8977,19210,9,1,14
7726,21105,1774,108,5,10
7727,22612,12660,113,6,47
7728,3768,16535,43,1,46
7729,104,1574,138,9,67
7730,11206,9610,45,7,22
7731,10327,3308,44,7,71
7732,17850,19474,38,4,24
7733,7112,11140,4,9,44
7734,10338,8131,119,4,39
7735,19254,21533,127,6,69
7736,23732,5580,89,9,21
7737,11217,17606,8,2,50
7738,5371,12006,54,0,21
7739,23596,16408,139,9,2
7740,2330,9214,123,3,64
7741,5185,376,62,1,43
7742,24901,3036,134,9,11
7743,7571,8869,28,3,76
7744,23949,9524,135,4,60
7745,10590,3653,67,1,32
7746,14137,18308,86,9,39
7747,116,10014,28,7,72
7748,17569,11931,139,0,61
7749,22199,14662,75,1,43
7750,21994,10927,67,2,61
7751,22166,23183,147,3,36
7752,11844,10389,79,2,27
7753,21786,6754,113,4,18
7754,21591,19184,5,7,34
7755,12779,6139,85,6,24
7756,11267,15134,50,3,31
7757,8293,12421,87,4,70
7758,15404,6926,102,2,17
7759,9921,17816,96,1,60
7760,20173,10532,40,6,40
7761,3563,15631,92,9,39
7762,7674,11224,18,1,58
7763,11391,20471,76,8,53
7764,5294,2268,21,2,13
7765,8310,22552,59,7,12
7766,12313,4475,41,4,29
7767,24846,23687,49,4,53
7768,12513,18506,17,6,49
7769,11017,4641,7,7,85
7770,6774,2790,124,1,8
7771,6889,8265,6,4,23
7772,19635,1775,36,1,26
7773,3715,10471,104,8,69
7774,3432,4092,99,1,3
7775,2726,1365,39,7,83
7776,14377,20189,34,9,3
7777,19331,817,132,1,2
7778,12239,19514,89,0,70
7779,24109,7104,70,0,28
7780,5944,17053,134,7,79
7781,19567,4550,139,9,40
7782,16193,13163,102,2,11
7783,20325,8452,108,1,44
7784,8910,767,121,2,55
7785,16746,4853,62,9,31
7786,3899,2097,107,4,27
7787,21234,9131,41,7,83
7788,11605,4087,105,1,33
7789,17793,15307,133,3,57
7790,5082,9235,135,2,4
7791,13888,6256,136,6,75
7792,14415,2631,0,1,26
7793,963,20651,55,6,41
7794,17294,23380,38,4,85
7795,1655,18154,61,0,56
7796,19484,9996,141,4,24
7797,519,4781,16,6,84
7798,14387,20088,102,3,1
7799,1759,2762,50,0,4
7800,4708,1195,133,5,78
7801,17332,14928,14,1,79
7802,13293,1881,107,7,11
7803,4223,18249,111,7,54
7804,19502,1153,63,4,28
7805,10290,20540,30,2,2
7806,16101,21517,38,4,27
7807,12981,3669,4,4,13
7808,683,7258,28,7,46
7809,8056,8976,135,2,82
7810,585,1153,39,4,0
7811,2849,17890,110,4,16
7812,1951,23951,114,1,58
7813,22054,21891,63,9,63
7814,11166,15353,38,8,29
7815,15784,18190,0,3,71
7816,20736,22499,19,2,15
7817,17533,148,41,8,10
7818,2238,6308,54,0,58
7819,12077,16057,114,0,11
7820,22220,17248,14,7,60
7821,23704,12063,2,4,55
7822,13534,4166,3,9,42
7823,17408,14625,106,8,8
7824,11317,23398,145,2,1
7825,23588,960,139,3,63
7826,16927,23709,140,5,72
7827,14383,19477,18,7,84
7828,10459,23464,83,3,45
7829,14698,20761,102,8,49
7830,3463,22964,72,3,23
7831,9823,2008,113,7,4
7832,21660,462,66,2,50
7833,3137,9236,116,3,4
7834,793,5153,131,4,85
7835,16165,4004,76,3,40
7836,14953,23674,9,5,49
7837,11003,3063,45,0,22
7838,19023,10979,25,8,30
7839,7268,3238,41,9,58
7840,24229,10802,49,2,83
7841,21848,14698,96,3,34
7842,12178,17927,10,9,45
7843,17468,15128,41,9,55
7844,2921,21452,56,5,16
7845,10143,23993,44,9,48
7846,13979,16208,56,8,79
7847,20048,17833,40,4,55
7848,3236,20387,26,0,8
7849,5266,9622,103,2,4
7850,839,3919,145,5,49
